Customer ID,Customer Name,Business Name,Phone,Email,Address,Customer Type,Registration Date,Account Status,Credit Status,Total Purchases,Outstanding Balance,Last Purchase,Last Purchase Date
CUST-000414,Usman Usman,Trusted Choice Distribution Hub,8044749361.0,customer414@demo-biscuit.com,"Demo Business District, Area 4",Retailer,2025-05-14,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000415,Rukayya Lawal,Northern Star Wholesale Stores,8084363918.0,customer415@demo-biscuit.com,"Demo Business District, Area 21",Wholesale,2024-03-08,Inactive,Good,379300.0,0.0,14 Aug 2026,
CUST-000416,Zainab Usman,Success Trading Company,8081210317.0,customer416@demo-biscuit.com,"Demo Business District, Area 10",Wholesale,2024-03-10,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000417,Hadiza Umar,Victory Food Distributors,8045042125.0,customer417@demo-biscuit.com,"Demo Business District, Area 11",Distributor,2024-09-18,Active,Good,46400.0,0.0,14 Aug 2026,
CUST-000418,Umar Abubakar,Sunrise Wholesale Centre,8033857045.0,customer418@demo-biscuit.com,"Demo Business District, Area 25",Distributor,2024-08-16,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000419,Safiya Shehu,Prime Choice Wholesale Depot,8046299409.0,customer419@demo-biscuit.com,"Demo Business District, Area 16",Wholesale,2026-01-14,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000420,Fatima Shehu,Unity Distribution Centre,8066350656.0,customer420@demo-biscuit.com,"Demo Business District, Area 20",Wholesale,2024-01-22,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000421,Asma'u Suleiman,Victory General Suppliers,8032690392.0,customer421@demo-biscuit.com,"Demo Business District, Area 8",Distributor,2025-02-14,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000422,Asma'u Mohammed,Standard Wholesale Depot,8026620099.0,customer422@demo-biscuit.com,"Demo Business District, Area 5",Distributor,2024-07-17,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000423,Asma'u Kabiru,Success Wholesale Centre,8076697122.0,customer423@demo-biscuit.com,"Demo Business District, Area 16",Wholesale,2024-08-29,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000424,Bello Aliyu,Trusted Choice Food Distributors,8033036839.0,customer424@demo-biscuit.com,"Demo Business District, Area 6",Distributor,2024-08-16,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000425,Safiya Lawal,Golden Basket Trading Enterprise,8076931823.0,customer425@demo-biscuit.com,"Demo Business District, Area 1",Retailer,2026-05-07,Active,Good,157800.0,0.0,14 Aug 2026,
CUST-000426,Abubakar Ibrahim,Standard Distribution Centre,8052923395.0,customer426@demo-biscuit.com,"Demo Business District, Area 4",Retailer,2025-04-18,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000427,Zainab Lawal,Central Market Wholesale Depot,8095215188.0,customer427@demo-biscuit.com,"Demo Business District, Area 25",Retailer,2026-06-18,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000428,Fatima Shehu,Royal Foods Distribution Centre,8021936055.0,customer428@demo-biscuit.com,"Demo Business District, Area 24",Distributor,2024-06-25,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000429,Ibrahim Bello,Evergreen Distribution Hub,8055634791.0,customer429@demo-biscuit.com,"Demo Business District, Area 8",Distributor,2026-04-07,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000430,Abubakar Shehu,Standard Trading Company,8096481383.0,customer430@demo-biscuit.com,"Demo Business District, Area 24",Wholesale,2024-07-14,Active,Good,316400.0,0.0,14 Aug 2026,
CUST-000431,Abubakar Musa,Sunrise Food Distributors,8047951377.0,customer431@demo-biscuit.com,"Demo Business District, Area 11",Wholesale,2025-08-01,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000432,Asma'u Lawal,Victory Distribution Hub,8043455658.0,customer432@demo-biscuit.com,"Demo Business District, Area 5",Wholesale,2025-08-09,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000433,Fatima Lawal,Standard Foods & Beverages,8084106310.0,customer433@demo-biscuit.com,"Demo Business District, Area 23",Wholesale,2025-03-15,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000434,Ahmed Suleiman,Victory Wholesale Depot,8038095879.0,customer434@demo-biscuit.com,"Demo Business District, Area 8",Distributor,2026-04-21,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000435,Hauwa Aliyu,Success Wholesale Centre,8057715407.0,customer435@demo-biscuit.com,"Demo Business District, Area 16",Wholesale,2025-05-25,Active,Review,564900.0,282450.0,14 Aug 2026,
CUST-000436,Fatima Ahmad,Success Wholesale Depot,8061260937.0,customer436@demo-biscuit.com,"Demo Business District, Area 16",Distributor,2025-04-21,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000437,Umar Lawal,Sunrise Foods & Beverages,8036560902.0,customer437@demo-biscuit.com,"Demo Business District, Area 10",Wholesale,2024-11-08,Inactive,Review,0.0,0.0,14 Aug 2026,
CUST-000438,Mustapha Ibrahim,Evergreen Wholesale Depot,8056379272.0,customer438@demo-biscuit.com,"Demo Business District, Area 4",Distributor,2025-03-19,Active,Good,167500.0,167500.0,14 Aug 2026,
CUST-000439,Safiya Lawal,Trusted Choice Trading Company,8049048794.0,customer439@demo-biscuit.com,"Demo Business District, Area 7",Wholesale,2024-06-10,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000440,Bello Hassan,Trusted Choice General Suppliers,8033326616.0,customer440@demo-biscuit.com,"Demo Business District, Area 18",Distributor,2026-03-02,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000441,Aisha Umar,Excellent Trading Enterprise,8038756707.0,customer441@demo-biscuit.com,"Demo Business District, Area 19",Distributor,2024-02-03,Inactive,Review,0.0,0.0,14 Aug 2026,
CUST-000442,Ahmed Hassan,Unity Food Distributors,8069520867.0,customer442@demo-biscuit.com,"Demo Business District, Area 23",Wholesale,2025-01-27,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000443,Muhammad Hassan,Golden Basket Trading Company,8034448787.0,customer443@demo-biscuit.com,"Demo Business District, Area 5",Distributor,2024-04-07,Active,Good,229700.0,229700.0,14 Aug 2026,
CUST-000444,Musa Abdullahi,Royal Foods Wholesale Depot,8057268144.0,customer444@demo-biscuit.com,"Demo Business District, Area 12",Wholesale,2025-06-12,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000445,Fatima Ibrahim,Northern Star Wholesale Stores,8098658326.0,customer445@demo-biscuit.com,"Demo Business District, Area 5",Wholesale,2025-07-01,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000446,Mustapha Shehu,Royal Foods Wholesale Centre,8077399804.0,customer446@demo-biscuit.com,"Demo Business District, Area 13",Retailer,2025-09-15,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000447,Musa Shehu,Golden Basket Food Distributors,8032870418.0,customer447@demo-biscuit.com,"Demo Business District, Area 24",Wholesale,2023-12-27,Active,Good,227800.0,0.0,14 Aug 2026,
CUST-000448,Hadiza Suleiman,Northern Star Food Distributors,8073606160.0,customer448@demo-biscuit.com,"Demo Business District, Area 8",Retailer,2025-02-20,Active,Good,458500.0,0.0,14 Aug 2026,
CUST-000449,Abubakar Aliyu,Prime Choice Trading Company,8034513238.0,customer449@demo-biscuit.com,"Demo Business District, Area 25",Distributor,2024-08-03,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000450,Abubakar Danjuma,Prime Choice Trading Company,8021760001.0,customer450@demo-biscuit.com,"Demo Business District, Area 25",Retailer,2025-08-14,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000451,Aliyu Yusuf,Evergreen Trading Enterprise,8023198488.0,customer451@demo-biscuit.com,"Demo Business District, Area 5",Wholesale,2024-02-16,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000452,Rukayya Kabiru,Central Market Food Distributors,8095940716.0,customer452@demo-biscuit.com,"Demo Business District, Area 16",Distributor,2024-11-02,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000453,Ahmed Tanko,Standard Wholesale Centre,8027149147.0,customer453@demo-biscuit.com,"Demo Business District, Area 18",Distributor,2025-02-06,Active,Good,478100.0,239050.0,14 Aug 2026,
CUST-000454,Abubakar Aliyu,Golden Basket Wholesale Centre,8045771302.0,customer454@demo-biscuit.com,"Demo Business District, Area 15",Distributor,2026-03-27,Active,Good,381800.0,0.0,14 Aug 2026,
CUST-000455,Khadija Bello,Golden Basket Wholesale Depot,8011002103.0,customer455@demo-biscuit.com,"Demo Business District, Area 15",Retailer,2024-08-06,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000456,Hassan Umar,Prime Choice Distribution Hub,8084011526.0,customer456@demo-biscuit.com,"Demo Business District, Area 7",Wholesale,2025-12-13,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000457,Yusuf Bello,Premium Food Distributors,8045289814.0,customer457@demo-biscuit.com,"Demo Business District, Area 2",Distributor,2026-04-09,Inactive,Review,0.0,0.0,14 Aug 2026,
CUST-000458,Zainab Usman,Premium Trading Company,8090679040.0,customer458@demo-biscuit.com,"Demo Business District, Area 22",Wholesale,2024-04-24,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000459,Muhammad Kabiru,Central Market Distribution Centre,8093689276.0,customer459@demo-biscuit.com,"Demo Business District, Area 20",Wholesale,2025-02-08,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000460,Bello Danjuma,Royal Foods Foods & Beverages,8019245601.0,customer460@demo-biscuit.com,"Demo Business District, Area 13",Wholesale,2025-10-04,Inactive,Review,0.0,0.0,14 Aug 2026,
CUST-000461,Asma'u Ibrahim,Excellent Trading Company,8029139085.0,customer461@demo-biscuit.com,"Demo Business District, Area 11",Retailer,2025-04-28,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000462,Muhammad Ahmad,Trusted Choice Distribution Hub,8026127955.0,customer462@demo-biscuit.com,"Demo Business District, Area 23",Retailer,2024-01-21,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000463,Khadija Lawal,Central Market Trading Enterprise,8020838613.0,customer463@demo-biscuit.com,"Demo Business District, Area 2",Retailer,2026-01-10,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000464,Yusuf Umar,Northern Star Trading Company,8062605425.0,customer464@demo-biscuit.com,"Demo Business District, Area 9",Wholesale,2024-09-29,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000465,Usman Danjuma,Sunrise Wholesale Centre,8061049520.0,customer465@demo-biscuit.com,"Demo Business District, Area 1",Wholesale,2025-01-12,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000466,Khadija Bello,Success Distribution Centre,8080167380.0,customer466@demo-biscuit.com,"Demo Business District, Area 5",Wholesale,2025-02-21,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000467,Ibrahim Hassan,Diamond Wholesale Stores,8029123802.0,customer467@demo-biscuit.com,"Demo Business District, Area 25",Wholesale,2025-07-22,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000468,Bello Aliyu,Premium Wholesale Depot,8055984082.0,customer468@demo-biscuit.com,"Demo Business District, Area 2",Retailer,2024-06-27,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000469,Safiya Bello,Standard Food Distributors,8013353141.0,customer469@demo-biscuit.com,"Demo Business District, Area 24",Retailer,2024-10-06,Inactive,Restricted,0.0,0.0,14 Aug 2026,
CUST-000470,Hussaini Ahmad,Diamond Wholesale Stores,8064866583.0,customer470@demo-biscuit.com,"Demo Business District, Area 2",Wholesale,2025-07-12,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000471,Umar Ibrahim,Diamond Wholesale Centre,8064715544.0,customer471@demo-biscuit.com,"Demo Business District, Area 22",Distributor,2024-07-17,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000472,Hauwa Usman,Central Market Trading Enterprise,8044232805.0,customer472@demo-biscuit.com,"Demo Business District, Area 19",Distributor,2025-12-06,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000473,Sani Abdullahi,Evergreen General Suppliers,8078734411.0,customer473@demo-biscuit.com,"Demo Business District, Area 7",Retailer,2026-01-15,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000474,Safiya Kabiru,Diamond Wholesale Depot,8070935770.0,customer474@demo-biscuit.com,"Demo Business District, Area 20",Distributor,2024-07-29,Active,Good,128700.0,0.0,14 Aug 2026,
CUST-000475,Ahmed Mohammed,Evergreen Wholesale Depot,8068568645.0,customer475@demo-biscuit.com,"Demo Business District, Area 12",Wholesale,2025-06-16,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000476,Khadija Tanko,Central Market Distribution Centre,8020229843.0,customer476@demo-biscuit.com,"Demo Business District, Area 11",Wholesale,2023-12-09,Inactive,Restricted,312000.0,0.0,14 Aug 2026,
CUST-000477,Hadiza Mohammed,Diamond Wholesale Depot,8026870045.0,customer477@demo-biscuit.com,"Demo Business District, Area 9",Distributor,2024-08-05,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000478,Muhammad Abubakar,Prime Choice Wholesale Stores,8017764959.0,customer478@demo-biscuit.com,"Demo Business District, Area 18",Wholesale,2024-05-02,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000479,Musa Garba,Unity Wholesale Centre,8093912082.0,customer479@demo-biscuit.com,"Demo Business District, Area 14",Distributor,2026-03-09,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000480,Hassan Lawal,Unity Trading Enterprise,8030452069.0,customer480@demo-biscuit.com,"Demo Business District, Area 15",Distributor,2024-12-03,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000481,Abdullahi Garba,Trusted Choice Trading Company,8096571599.0,customer481@demo-biscuit.com,"Demo Business District, Area 19",Retailer,2025-10-27,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000482,Hauwa Lawal,Golden Basket Trading Enterprise,8078207273.0,customer482@demo-biscuit.com,"Demo Business District, Area 14",Retailer,2026-05-03,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000483,Hadiza Ahmad,Sunrise Trading Enterprise,8087984805.0,customer483@demo-biscuit.com,"Demo Business District, Area 14",Distributor,2024-04-08,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000484,Abubakar Lawal,Unity Distribution Centre,8034157492.0,customer484@demo-biscuit.com,"Demo Business District, Area 24",Wholesale,2025-07-13,Inactive,Good,383600.0,0.0,14 Aug 2026,
CUST-000485,Khadija Yusuf,Victory Wholesale Stores,8031262261.0,customer485@demo-biscuit.com,"Demo Business District, Area 11",Retailer,2025-01-02,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000486,Zainab Ahmad,Trusted Choice Trading Enterprise,8055515067.0,customer486@demo-biscuit.com,"Demo Business District, Area 13",Retailer,2026-01-30,Inactive,Restricted,1071900.0,301950.0,14 Aug 2026,
CUST-000487,Umar Abubakar,Victory Wholesale Centre,8076683514.0,customer487@demo-biscuit.com,"Demo Business District, Area 21",Retailer,2024-09-21,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000488,Rukayya Danjuma,Standard General Suppliers,8061501572.0,customer488@demo-biscuit.com,"Demo Business District, Area 11",Retailer,2024-12-18,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000489,Hassan Musa,Golden Basket Wholesale Depot,8086751907.0,customer489@demo-biscuit.com,"Demo Business District, Area 5",Distributor,2024-07-25,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000490,Hassan Shehu,Diamond General Suppliers,8055745474.0,customer490@demo-biscuit.com,"Demo Business District, Area 24",Wholesale,2025-07-26,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000491,Yusuf Musa,Excellent Distribution Centre,8030794864.0,customer491@demo-biscuit.com,"Demo Business District, Area 3",Retailer,2026-04-24,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000492,Mustapha Sani,Trusted Choice Distribution Centre,8023739880.0,customer492@demo-biscuit.com,"Demo Business District, Area 7",Distributor,2025-01-09,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000493,Asma'u Hassan,Victory Trading Enterprise,8022433497.0,customer493@demo-biscuit.com,"Demo Business District, Area 14",Wholesale,2024-10-01,Active,Good,527000.0,0.0,14 Aug 2026,
CUST-000494,Umar Musa,Prime Choice Trading Enterprise,8083561963.0,customer494@demo-biscuit.com,"Demo Business District, Area 8",Distributor,2025-08-09,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000495,Hauwa Shehu,Northern Star Distribution Hub,8097919543.0,customer495@demo-biscuit.com,"Demo Business District, Area 11",Distributor,2025-10-11,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000496,Hussaini Hassan,Diamond Food Distributors,8083956811.0,customer496@demo-biscuit.com,"Demo Business District, Area 23",Wholesale,2024-07-16,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000497,Musa Musa,Trusted Choice Wholesale Depot,8040190898.0,customer497@demo-biscuit.com,"Demo Business District, Area 23",Distributor,2025-12-10,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000498,Aliyu Abubakar,Prime Choice Wholesale Centre,8013356131.0,customer498@demo-biscuit.com,"Demo Business District, Area 12",Distributor,2024-03-07,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000499,Musa Lawal,Unity Foods & Beverages,8023641092.0,customer499@demo-biscuit.com,"Demo Business District, Area 23",Wholesale,2024-02-26,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000500,Aisha Abubakar,Sunrise Wholesale Centre,8014743386.0,customer500@demo-biscuit.com,"Demo Business District, Area 23",Retailer,2026-03-07,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000501,Umar Ibrahim,Sunrise Wholesale Stores,8017093706.0,customer501@demo-biscuit.com,"Demo Business District, Area 2",Distributor,2026-02-18,Active,Good,504000.0,504000.0,14 Aug 2026,
CUST-000502,Aisha Sani,Central Market Foods & Beverages,8054250058.0,customer502@demo-biscuit.com,"Demo Business District, Area 9",Wholesale,2026-06-07,Active,Good,319800.0,0.0,14 Aug 2026,
CUST-000503,Sani Ibrahim,Standard Distribution Centre,8095354167.0,customer503@demo-biscuit.com,"Demo Business District, Area 19",Wholesale,2023-11-20,Active,Review,88200.0,88200.0,14 Aug 2026,
CUST-000504,Zainab Kabiru,Trusted Choice Trading Enterprise,8024121698.0,customer504@demo-biscuit.com,"Demo Business District, Area 2",Wholesale,2025-10-20,Inactive,Review,98400.0,0.0,14 Aug 2026,
CUST-000505,Safiya Kabiru,Premium Wholesale Stores,8058149776.0,customer505@demo-biscuit.com,"Demo Business District, Area 15",Wholesale,2026-06-20,Active,Good,636800.0,0.0,14 Aug 2026,
CUST-000506,Abdullahi Abubakar,Success Trading Enterprise,8011386428.0,customer506@demo-biscuit.com,"Demo Business District, Area 4",Retailer,2023-12-01,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000507,Khadija Abdullahi,Evergreen Food Distributors,8024119740.0,customer507@demo-biscuit.com,"Demo Business District, Area 7",Wholesale,2024-06-05,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000508,Abdullahi Umar,Unity General Suppliers,8062841854.0,customer508@demo-biscuit.com,"Demo Business District, Area 4",Distributor,2025-03-06,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000509,Mustapha Sani,Victory Trading Company,8093908407.0,customer509@demo-biscuit.com,"Demo Business District, Area 15",Wholesale,2025-09-19,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000510,Hussaini Musa,Sunrise Trading Enterprise,8022532277.0,customer510@demo-biscuit.com,"Demo Business District, Area 18",Wholesale,2024-09-21,Active,Good,91200.0,45600.0,14 Aug 2026,
CUST-000511,Ahmed Ibrahim,Sunrise Wholesale Depot,8018567988.0,customer511@demo-biscuit.com,"Demo Business District, Area 24",Distributor,2025-11-15,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000512,Mustapha Shehu,Trusted Choice Food Distributors,8060853956.0,customer512@demo-biscuit.com,"Demo Business District, Area 12",Retailer,2025-01-15,Inactive,Restricted,21000.0,10500.0,14 Aug 2026,
CUST-000513,Rukayya Sani,Central Market General Suppliers,8010289303.0,customer513@demo-biscuit.com,"Demo Business District, Area 20",Distributor,2024-02-25,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000514,Mustapha Umar,Diamond Trading Company,8034245527.0,customer514@demo-biscuit.com,"Demo Business District, Area 19",Wholesale,2025-06-07,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000515,Zainab Sani,Diamond Wholesale Depot,8017183476.0,customer515@demo-biscuit.com,"Demo Business District, Area 15",Retailer,2026-07-01,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000516,Zainab Sani,Victory Foods & Beverages,8083643845.0,customer516@demo-biscuit.com,"Demo Business District, Area 8",Retailer,2025-08-02,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000517,Hadiza Shehu,Golden Basket Food Distributors,8043664478.0,customer517@demo-biscuit.com,"Demo Business District, Area 2",Distributor,2026-03-12,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000518,Muhammad Tanko,Unity Wholesale Depot,8025100730.0,customer518@demo-biscuit.com,"Demo Business District, Area 23",Retailer,2025-10-16,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000519,Hadiza Bello,Standard Wholesale Centre,8018261634.0,customer519@demo-biscuit.com,"Demo Business District, Area 23",Distributor,2025-10-11,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000520,Hauwa Lawal,Diamond Foods & Beverages,8082300064.0,customer520@demo-biscuit.com,"Demo Business District, Area 8",Retailer,2025-09-06,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000521,Usman Abdullahi,Unity General Suppliers,8096465379.0,customer521@demo-biscuit.com,"Demo Business District, Area 2",Distributor,2024-05-03,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000522,Fatima Danjuma,Success Food Distributors,8032847067.0,customer522@demo-biscuit.com,"Demo Business District, Area 10",Wholesale,2026-06-16,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000523,Fatima Aliyu,Diamond Trading Enterprise,8064994303.0,customer523@demo-biscuit.com,"Demo Business District, Area 15",Retailer,2024-04-30,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000524,Zainab Shehu,Standard Distribution Hub,8076922886.0,customer524@demo-biscuit.com,"Demo Business District, Area 24",Wholesale,2023-11-19,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000525,Musa Sani,Excellent Wholesale Depot,8054626083.0,customer525@demo-biscuit.com,"Demo Business District, Area 9",Retailer,2024-02-05,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000526,Abdulhamid Abdulwalid Danjuma,Waleed Ent,,abdulwaleedlegend@gmail.com,,Wholesale,2026-08-14,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000527,Rilwanu Aminu,Reel enterprise,9086556675.0,,,Retailer,2026-08-14,Active,Good,0.0,0.0,14 Aug 2026,
